id,brand,metric_name,week_start,korea_value,global_value,divergence_pct,lead_lag_weeks,updated_at
868,nike,sov_pct,2026-04-05,48.4876,44.501,8.9585,,2026-04-30 02:44:20.510712+00:00
346,adidas,search_index,2026-04-05,61.98,47.89,29.4216,,2026-04-30 02:44:20.510712+00:00
1042,adidas,sov_pct,2026-04-05,29.4778,31.6335,-6.8146,,2026-04-30 02:44:20.510712+00:00
520,puma,search_index,2026-04-05,16.58,13.85,19.7112,,2026-04-30 02:44:20.510712+00:00
1216,puma,sov_pct,2026-04-05,7.8855,9.1486,-13.8065,,2026-04-30 02:44:20.510712+00:00
1738,new_balance,product_2002r_share,2026-04-05,0.0,9.6043,-100.0,,2026-04-30 02:44:20.510712+00:00
1564,new_balance,product_574_share,2026-04-05,0.0,23.5227,-100.0,,2026-04-30 02:44:20.510712+00:00
694,new_balance,search_index,2026-04-05,29.75,22.28,33.5278,,2026-04-30 02:44:20.510712+00:00
1390,new_balance,sov_pct,2026-04-05,14.1491,14.717,-3.8588,,2026-04-30 02:44:20.510712+00:00
173,nike,search_index,2026-04-12,78.03,63.63,22.6308,,2026-04-30 02:44:20.510712+00:00
869,nike,sov_pct,2026-04-12,46.9975,43.0922,9.0627,,2026-04-30 02:44:20.510712+00:00
347,adidas,search_index,2026-04-12,51.02,49.76,2.5322,,2026-04-30 02:44:20.510712+00:00
1043,adidas,sov_pct,2026-04-12,30.7294,33.699,-8.8121,,2026-04-30 02:44:20.510712+00:00
521,puma,search_index,2026-04-12,13.12,13.85,-5.2708,,2026-04-30 02:44:20.510712+00:00
1217,puma,sov_pct,2026-04-12,7.9022,9.3797,-15.7521,,2026-04-30 02:44:20.510712+00:00
1739,new_balance,product_2002r_share,2026-04-12,14.0146,9.6772,44.8208,,2026-04-30 02:44:20.510712+00:00
1565,new_balance,product_574_share,2026-04-12,23.0415,21.4397,7.4712,,2026-04-30 02:44:20.510712+00:00
695,new_balance,search_index,2026-04-12,23.86,20.42,16.8462,,2026-04-30 02:44:20.510712+00:00
1391,new_balance,sov_pct,2026-04-12,14.3709,13.8291,3.9178,,2026-04-30 02:44:20.510712+00:00
174,nike,search_index,2026-04-19,67.11,59.88,12.0741,,2026-04-30 02:44:20.510712+00:00
870,nike,sov_pct,2026-04-19,47.1411,42.432,11.098,,2026-04-30 02:44:20.510712+00:00
348,adidas,search_index,2026-04-19,42.15,48.82,-13.6624,,2026-04-30 02:44:20.510712+00:00
1044,adidas,sov_pct,2026-04-19,29.608,34.5947,-14.4146,,2026-04-30 02:44:20.510712+00:00
522,puma,search_index,2026-04-19,10.44,12.0,-13.0,,2026-04-30 02:44:20.510712+00:00
1218,puma,sov_pct,2026-04-19,7.3335,8.5034,-13.758,,2026-04-30 02:44:20.510712+00:00
1740,new_balance,product_2002r_share,2026-04-19,21.2387,9.064,134.3193,,2026-04-30 02:44:20.510712+00:00
1566,new_balance,product_574_share,2026-04-19,22.1294,20.4516,8.2038,,2026-04-30 02:44:20.510712+00:00
696,new_balance,search_index,2026-04-19,22.66,20.42,10.9696,,2026-04-30 02:44:20.510712+00:00
1392,new_balance,sov_pct,2026-04-19,15.9174,14.47,10.0028,,2026-04-30 02:44:20.510712+00:00
