week_start,brand,region,search_index,sov_pct,search_wow_pct,search_mom_pct,search_yoy_pct,season_label,season_week_num
2024-08-11,nike,global,67.58,45.0744,-4.0057,5.875,-4.8169,SS24,23
2024-08-11,nike,korea,60.73,48.9482,1.9473,-3.6796,-3.6032,SS24,23
2024-08-11,adidas,global,48.82,32.5619,0.0,8.3204,47.9394,SS24,23
2024-08-11,adidas,korea,39.48,31.8207,3.0271,9.6362,27.3548,SS24,23
2024-08-11,puma,global,12.92,8.6174,0.0,7.6667,17.4545,SS24,23
2024-08-11,puma,korea,8.97,7.2298,14.7059,6.4057,28.1429,SS24,23
2024-08-11,new_balance,global,20.61,13.7464,9.9787,15.7865,28.8125,SS24,23
2024-08-11,new_balance,korea,14.89,12.0013,0.0,0.1345,6.3571,SS24,23
2024-08-18,nike,global,72.27,48.1929,6.9399,6.9399,-2.3378,SS24,24
2024-08-18,nike,korea,70.57,51.5825,16.2029,19.6102,6.9242,SS24,24
2024-08-18,adidas,global,46.01,30.6815,-5.7558,4.2601,43.7813,SS24,24
2024-08-18,adidas,korea,41.2,30.1148,4.3566,26.7302,32.9032,SS24,24
2024-08-18,puma,global,12.0,8.0021,-7.1207,0.0,9.0909,SS24,24
2024-08-18,puma,korea,8.97,6.5565,0.0,14.1221,28.1429,SS24,24
2024-08-18,new_balance,global,19.68,13.1235,-4.5124,10.5618,23.0,SS24,24
2024-08-18,new_balance,korea,16.07,11.7462,7.9248,7.9248,23.6154,SS24,24
2024-08-25,nike,global,68.52,45.6983,-5.1889,2.8211,-7.4054,SS24,25
2024-08-25,nike,korea,62.47,46.8677,-11.478,3.857,-2.3906,SS24,25
2024-08-25,adidas,global,48.82,32.5597,6.1074,18.1796,47.9394,SS24,25
2024-08-25,adidas,korea,45.82,34.3762,11.2136,31.5155,38.8485,SS24,25
2024-08-25,puma,global,12.92,8.6168,7.6667,7.6667,17.4545,SS24,25
2024-08-25,puma,korea,8.94,6.7072,-0.3344,0.0,27.7143,SS24,25
2024-08-25,new_balance,global,19.68,13.1253,0.0,10.5618,15.7647,SS24,25
2024-08-25,new_balance,korea,16.06,12.0489,-0.0622,3.8138,23.5385,SS24,25
2024-09-01,nike,global,67.58,45.9322,-1.3719,-4.0057,-4.8169,SS24,26
2024-09-01,nike,korea,61.89,47.8988,-0.9284,3.8946,-4.7846,SS24,26
2024-09-01,adidas,global,46.95,31.9106,-3.8304,-3.8304,42.2727,SS24,26
2024-09-01,adidas,korea,40.05,30.9961,-12.5928,4.5146,17.7941,SS24,26
2024-09-01,puma,global,12.92,8.7813,0.0,0.0,17.4545,SS24,26
2024-09-01,puma,korea,11.2,8.6681,25.2796,43.2225,40.0,SS24,26
2024-09-01,new_balance,global,19.68,13.3759,0.0,5.016,23.0,SS24,26
2024-09-01,new_balance,korea,16.07,12.4371,0.0623,7.9248,14.7857,SS24,26
2024-09-08,nike,global,63.83,45.7104,-5.549,-5.549,-4.7313,FW24,1
2024-09-08,nike,korea,58.99,48.6797,-4.6857,-2.8651,-9.2462,FW24,1
2024-09-08,adidas,global,45.07,32.2759,-4.0043,-7.6813,40.8438,FW24,1
2024-09-08,adidas,korea,38.28,31.5894,-4.4195,-3.0395,12.5882,FW24,1
2024-09-08,puma,global,12.0,8.5935,-7.1207,-7.1207,9.0909,FW24,1
2024-09-08,puma,korea,7.82,6.4532,-30.1786,-12.8205,-21.8,FW24,1
2024-09-08,new_balance,global,18.74,13.4202,-4.7764,-9.0733,24.9333,FW24,1
2024-09-08,new_balance,korea,16.09,13.2778,0.1245,8.0591,7.2667,FW24,1
2024-09-15,nike,global,62.89,46.2767,-1.4727,-12.9791,-8.8551,FW24,2
2024-09-15,nike,korea,66.52,46.2941,12.7649,-5.739,-0.7164,FW24,2
2024-09-15,adidas,global,43.19,31.7807,-4.1713,-6.1291,19.9722,FW24,2
2024-09-15,adidas,korea,46.42,32.3057,21.2644,12.6699,36.5294,FW24,2
2024-09-15,puma,global,11.08,8.1531,-7.6667,-7.6667,0.7273,FW24,2
2024-09-15,puma,korea,11.69,8.1356,49.4885,30.3233,46.125,FW24,2
2024-09-15,new_balance,global,18.74,13.7896,0.0,-4.7764,17.125,FW24,2
2024-09-15,new_balance,korea,19.06,13.2647,18.4587,18.6061,27.0667,FW24,2
2024-09-22,nike,global,62.89,46.9328,0.0,-8.2166,-10.1571,FW24,3
2024-09-22,nike,korea,62.46,47.2537,-6.1034,-0.016,-10.7714,FW24,3
2024-09-22,adidas,global,41.31,30.8284,-4.3529,-15.383,29.0938,FW24,3
2024-09-22,adidas,korea,41.78,31.6084,-9.9957,-8.8171,16.0556,FW24,3
2024-09-22,puma,global,12.0,8.9552,8.3032,-7.1207,9.0909,FW24,3
2024-09-22,puma,korea,10.08,7.626,-13.7725,12.7517,12.0,FW24,3
2024-09-22,new_balance,global,17.8,13.2836,-5.016,-9.5528,11.25,FW24,3
2024-09-22,new_balance,korea,17.86,13.5119,-6.2959,11.208,11.625,FW24,3
2024-09-29,nike,global,61.01,44.598,-2.9893,-9.7218,-11.5797,FW24,4
2024-09-29,nike,korea,65.35,46.2066,4.627,5.5906,-7.9577,FW24,4
2024-09-29,adidas,global,45.07,32.9459,9.1019,-4.0043,36.5758,FW24,4
2024-09-29,adidas,korea,46.99,33.2249,12.4701,17.3283,23.6579,FW24,4
2024-09-29,puma,global,12.92,9.4444,7.6667,0.0,-0.6154,FW24,4
2024-09-29,puma,korea,10.62,7.509,5.3571,-5.1786,18.0,FW24,4
2024-09-29,new_balance,global,17.8,13.0117,0.0,-9.5528,4.7059,FW24,4
2024-09-29,new_balance,korea,18.47,13.0595,3.4155,14.9347,2.6111,FW24,4
2024-10-06,nike,global,61.95,45.9093,1.5407,-2.9453,-11.5,FW24,5
2024-10-06,nike,korea,61.31,46.1915,-6.1821,3.9329,-17.1486,FW24,5
2024-10-06,adidas,global,43.19,32.0068,-4.1713,-4.1713,30.8788,FW24,5
2024-10-06,adidas,korea,42.36,31.9144,-9.8532,10.6583,21.0286,FW24,5
2024-10-06,puma,global,12.0,8.8928,-7.1207,0.0,0.0,FW24,5
2024-10-06,puma,korea,11.2,8.4382,5.4614,43.2225,24.4444,FW24,5
2024-10-06,new_balance,global,17.8,13.191,0.0,-5.016,11.25,FW24,5
2024-10-06,new_balance,korea,17.86,13.4559,-3.3027,11.0006,-0.7778,FW24,5
2024-10-13,nike,global,61.95,46.5579,0.0,-1.4947,-12.7465,FW24,6
2024-10-13,nike,korea,56.68,46.3299,-7.5518,-14.7925,-34.093,FW24,6
2024-10-13,adidas,global,41.31,31.0461,-4.3529,-4.3529,11.6486,FW24,6
2024-10-13,adidas,korea,38.31,31.3144,-9.5609,-17.4709,3.5405,FW24,6
2024-10-13,puma,global,12.0,9.0185,0.0,8.3032,9.0909,FW24,6
2024-10-13,puma,korea,10.08,8.2393,-10.0,-13.7725,26.0,FW24,6
2024-10-13,new_balance,global,17.8,13.3774,0.0,-5.016,18.6667,FW24,6
2024-10-13,new_balance,korea,17.27,14.1164,-3.3035,-9.3914,7.9375,FW24,6
2024-10-20,nike,global,60.07,46.4507,-3.0347,-4.484,-11.6618,FW24,7
2024-10-20,nike,korea,55.53,46.7228,-2.0289,-11.0951,-28.8077,FW24,7
2024-10-20,adidas,global,41.31,31.944,0.0,0.0,14.75,FW24,7
2024-10-20,adidas,korea,35.98,30.2735,-6.082,-13.8822,-5.3158,FW24,7
2024-10-20,puma,global,11.08,8.5679,-7.6667,-7.6667,0.7273,FW24,7
2024-10-20,puma,korea,10.08,8.4813,0.0,0.0,44.0,FW24,7
2024-10-20,new_balance,global,16.86,13.0374,-5.2809,-5.2809,12.4,FW24,7
2024-10-20,new_balance,korea,17.26,14.5225,-0.0579,-3.3595,7.875,FW24,7
2024-10-27,nike,global,60.07,46.4507,0.0,-1.5407,-7.5846,FW24,8
2024-10-27,nike,korea,67.1,52.1327,20.8356,2.6779,0.1493,FW24,8
2024-10-27,adidas,global,41.31,31.944,0.0,-8.3426,14.75,FW24,8
2024-10-27,adidas,korea,36.01,27.9776,0.0834,-23.3667,2.8857,FW24,8
2024-10-27,puma,global,11.08,8.5679,0.0,-14.2415,0.7273,FW24,8
2024-10-27,puma,korea,9.54,7.412,-5.3571,-10.1695,36.2857,FW24,8
2024-10-27,new_balance,global,16.86,13.0374,0.0,-5.2809,20.4286,FW24,8
2024-10-27,new_balance,korea,16.06,12.4777,-6.9525,-13.0482,-5.5294,FW24,8
2024-11-03,nike,global,61.95,46.5579,3.1297,0.0,-17.4,FW24,9
2024-11-03,nike,korea,61.31,48.2642,-8.6289,0.0,-9.8382,FW24,9
2024-11-03,adidas,global,42.25,31.7526,2.2755,-2.1764,8.3333,FW24,9
2024-11-03,adidas,korea,37.17,29.2608,3.2213,-12.2521,6.2,FW24,9
2024-11-03,puma,global,12.0,9.0185,8.3032,0.0,0.0,FW24,9
2024-11-03,puma,korea,10.08,7.9351,5.6604,-10.0,26.0,FW24,9
2024-11-03,new_balance,global,16.86,12.671,0.0,-5.2809,5.375,FW24,9
2024-11-03,new_balance,korea,18.47,14.5399,15.0062,3.4155,8.6471,FW24,9
2024-11-10,nike,global,67.58,47.1368,9.088,9.088,-11.0789,FW24,10
2024-11-10,nike,korea,54.37,46.3591,-11.3195,-4.0755,-21.2029,FW24,10
2024-11-10,adidas,global,44.13,30.7805,4.4497,6.8264,7.6341,FW24,10
2024-11-10,adidas,korea,32.51,27.72,-12.537,-15.1397,-4.3824,FW24,10
2024-11-10,puma,global,12.92,9.0116,7.6667,7.6667,7.6667,FW24,10
2024-11-10,puma,korea,9.54,8.1344,-5.3571,-5.3571,-4.6,FW24,10
2024-11-10,new_balance,global,18.74,13.0711,11.1507,5.2809,10.2353,FW24,10
2024-11-10,new_balance,korea,20.86,17.7865,12.9399,20.7875,15.8889,FW24,10
2024-11-17,nike,global,77.9,49.7732,15.2708,29.682,-22.1,FW24,11
2024-11-17,nike,korea,75.77,54.0134,39.3599,36.4488,-8.7108,FW24,11
2024-11-17,adidas,global,46.01,29.3975,4.2601,11.3774,-9.7843,FW24,11
2024-11-17,adidas,korea,35.38,25.221,8.8281,-1.6676,1.0857,FW24,11
2024-11-17,puma,global,12.92,8.2551,0.0,16.6065,-13.8667,FW24,11
2024-11-17,puma,korea,10.66,7.5991,11.74,5.754,18.4444,FW24,11
2024-11-17,new_balance,global,19.68,12.5743,5.016,16.726,-14.4348,FW24,11
2024-11-17,new_balance,korea,18.47,13.1665,-11.4573,7.0104,8.6471,FW24,11
2024-11-24,nike,global,93.86,48.8549,20.4878,56.251,10.4235,FW24,12
2024-11-24,nike,korea,58.99,49.3929,-22.146,-12.0864,-7.8281,FW24,12
2024-11-24,adidas,global,56.34,29.3254,22.4516,36.3834,28.0455,FW24,12
2024-11-24,adidas,korea,33.62,28.1504,-4.9746,-6.637,-3.9429,FW24,12
2024-11-24,puma,global,15.69,8.1668,21.4396,41.6065,20.6923,FW24,12
2024-11-24,puma,korea,7.75,6.4892,-27.2983,-18.7631,-3.125,FW24,12
2024-11-24,new_balance,global,26.23,13.6529,33.2825,55.5753,45.7222,FW24,12
2024-11-24,new_balance,korea,19.07,15.9675,3.2485,18.7422,19.1875,FW24,12
2024-12-01,nike,global,79.78,48.6463,-15.0011,28.7813,-2.7073,FW24,13
2024-12-01,nike,korea,47.66,48.6823,-19.2066,-22.2639,-25.5313,FW24,13
2024-12-01,adidas,global,48.82,29.7683,-13.3475,15.5503,22.05,FW24,13
2024-12-01,adidas,korea,29.41,30.0409,-12.5223,-20.8771,1.4138,FW24,13
2024-12-01,puma,global,13.85,8.4451,-11.7272,15.4167,15.4167,FW24,13
2024-12-01,puma,korea,6.84,6.9867,-11.7419,-32.1429,-24.0,FW24,13
2024-12-01,new_balance,global,21.55,13.1402,-17.8422,27.8173,26.7647,FW24,13
2024-12-01,new_balance,korea,13.99,14.2901,-26.6387,-24.2555,-6.7333,FW24,13
2024-12-08,nike,global,76.03,49.4697,-4.7004,12.5037,-7.2805,FW24,14
2024-12-08,nike,korea,45.03,50.8814,-5.5183,-17.1786,-28.5238,FW24,14
2024-12-08,adidas,global,44.13,28.7136,-9.6067,0.0,2.6279,FW24,14
2024-12-08,adidas,korea,23.64,26.7119,-19.6192,-27.2839,-15.5714,FW24,14
2024-12-08,puma,global,13.85,9.0116,0.0,7.1981,15.4167,FW24,14
2024-12-08,puma,korea,5.81,6.565,-15.0585,-39.0985,-27.375,FW24,14
2024-12-08,new_balance,global,19.68,12.805,-8.6775,5.016,15.7647,FW24,14
2024-12-08,new_balance,korea,14.02,15.8418,0.2144,-32.79,0.1429,FW24,14
2024-12-15,nike,global,77.9,51.627,2.4596,0.0,1.1688,FW24,15
2024-12-15,nike,korea,45.02,51.4691,-0.0222,-40.5833,-26.1967,FW24,15
2024-12-15,adidas,global,42.25,28.0005,-4.2601,-8.1721,8.3333,FW24,15
2024-12-15,adidas,korea,23.64,27.0264,0.0,-33.1826,-18.4828,FW24,15
2024-12-15,puma,global,12.0,7.9528,-13.3574,-7.1207,0.0,FW24,15
2024-12-15,puma,korea,5.34,6.105,-8.0895,-49.9062,-40.6667,FW24,15
2024-12-15,new_balance,global,18.74,12.4196,-4.7764,-4.7764,17.125,FW24,15
2024-12-15,new_balance,korea,13.47,15.3996,-3.923,-27.0709,-3.7857,FW24,15
2024-12-22,nike,global,73.21,48.2279,-6.0205,-22.0009,-8.4875,FW24,16
2024-12-22,nike,korea,46.6,51.0909,3.5096,-21.0036,-27.1875,FW24,16
2024-12-22,adidas,global,43.19,28.4519,2.2249,-23.3404,2.8333,FW24,16
2024-12-22,adidas,korea,24.16,26.4883,2.1997,-28.138,-16.6897,FW24,16
2024-12-22,puma,global,13.85,9.1238,15.4167,-11.7272,15.4167,FW24,16
2024-12-22,puma,korea,5.39,5.9094,0.9363,-30.4516,-46.1,FW24,16
2024-12-22,new_balance,global,21.55,14.1963,14.9947,-17.8422,13.4211,FW24,16
2024-12-22,new_balance,korea,15.06,16.5113,11.804,-21.0278,0.4,FW24,16
2024-12-29,nike,global,64.76,47.3357,-11.5421,-18.8268,-4.7647,FW24,17
2024-12-29,nike,korea,44.51,51.1786,-4.485,-6.6093,-30.4531,FW24,17
2024-12-29,adidas,global,40.37,29.5081,-6.5293,-17.3085,6.2368,FW24,17
2024-12-29,adidas,korea,23.65,27.1933,-2.1109,-19.5852,-18.4483,FW24,17
2024-12-29,puma,global,12.0,8.7713,-13.3574,-13.3574,9.0909,FW24,17
2024-12-29,puma,korea,5.34,6.14,-0.9276,-21.9298,-33.25,FW24,17
2024-12-29,new_balance,global,19.68,14.3849,-8.6775,-8.6775,15.7647,FW24,17
2024-12-29,new_balance,korea,13.47,15.4881,-10.5578,-3.7169,-3.7857,FW24,17
2025-01-05,nike,global,62.89,46.9293,-2.8876,-17.2827,-5.6273,FW24,18
2025-01-05,nike,korea,47.67,51.1261,7.0995,5.8628,-23.6914,FW24,18
2025-01-05,adidas,global,39.44,29.4306,-2.3037,-10.6277,7.7007,FW24,18
2025-01-05,adidas,korea,24.7,26.4908,4.4397,4.4839,-13.3029,FW24,18
2025-01-05,puma,global,12.0,8.9546,0.0,-13.3574,8.3032,FW24,18
2025-01-05,puma,korea,6.33,6.7889,18.5393,8.9501,-29.4314,FW24,18
2025-01-05,new_balance,global,19.68,14.6855,0.0,0.0,23.5405,FW24,18
2025-01-05,new_balance,korea,14.54,15.5942,7.9436,3.709,1.8921,FW24,18
2025-01-12,nike,global,59.13,46.0622,-5.9787,-24.095,-5.9787,FW24,19
2025-01-12,nike,korea,44.51,48.2127,-6.6289,-1.1328,-23.0463,FW24,19
2025-01-12,adidas,global,38.5,29.9914,-2.3834,-8.8757,17.1637,FW24,19
2025-01-12,adidas,korea,24.7,26.7548,0.0,4.4839,-16.7229,FW24,19
2025-01-12,puma,global,12.0,9.348,0.0,0.0,18.2266,FW24,19
2025-01-12,puma,korea,5.86,6.3475,-7.425,9.7378,-30.2381,FW24,19
2025-01-12,new_balance,global,18.74,14.5984,-4.7764,0.0,17.6397,FW24,19
2025-01-12,new_balance,korea,17.25,18.685,18.6382,28.0624,26.0044,FW24,19
2025-01-19,nike,global,58.19,47.045,-1.5897,-20.5163,-6.0694,FW24,20
2025-01-19,nike,korea,45.04,46.4474,1.1907,-3.3476,-22.9031,FW24,20
2025-01-19,adidas,global,36.62,29.6063,-4.8831,-15.2119,0.0,FW24,20
2025-01-19,adidas,korea,29.95,30.8858,21.2551,23.9652,-0.8934,FW24,20
2025-01-19,puma,global,11.08,8.9579,-7.6667,-20.0,9.1626,FW24,20
2025-01-19,puma,korea,6.37,6.569,8.7031,18.1818,-33.2285,FW24,20
2025-01-19,new_balance,global,17.8,14.3908,-5.016,-17.4014,18.7458,FW24,20
2025-01-19,new_balance,korea,15.61,16.0978,-9.5072,3.6521,19.4338,FW24,20
2025-01-26,nike,global,60.07,46.119,3.2308,-7.2421,-13.5186,FW24,21
2025-01-26,nike,korea,54.46,46.6467,20.9147,22.3545,-7.6949,FW24,21
2025-01-26,adidas,global,39.44,30.2802,7.7007,-2.3037,10.5381,FW24,21
2025-01-26,adidas,korea,35.19,30.1413,17.4958,48.7949,4.4214,FW24,21
2025-01-26,puma,global,12.0,9.2131,8.3032,0.0,8.3032,FW24,21
2025-01-26,puma,korea,10.95,9.379,71.8995,105.0562,15.142,FW24,21
2025-01-26,new_balance,global,18.74,14.3877,5.2809,-4.7764,11.1507,FW24,21
2025-01-26,new_balance,korea,16.15,13.833,3.4593,19.8961,17.9693,FW24,21
2025-02-02,nike,global,61.01,46.5015,1.5648,-2.9893,-4.418,FW24,22
2025-02-02,nike,korea,52.96,46.7514,-2.7543,11.0971,-14.415,FW24,22
2025-02-02,adidas,global,40.37,30.7698,2.358,2.358,13.1446,FW24,22
2025-02-02,adidas,korea,32.62,28.7959,-7.3032,32.0648,-7.9311,FW24,22
2025-02-02,puma,global,11.08,8.4451,-7.6667,-7.6667,0.0,FW24,22
2025-02-02,puma,korea,8.47,7.477,-22.6484,33.8073,-15.7214,FW24,22
2025-02-02,new_balance,global,18.74,14.2835,0.0,-4.7764,5.2809,FW24,22
2025-02-02,new_balance,korea,19.23,16.9756,19.0712,32.2558,19.7385,FW24,22
2025-02-09,nike,global,59.13,47.4521,-3.0815,0.0,-7.3633,FW24,23
2025-02-09,nike,korea,66.53,53.3093,25.6231,49.472,-29.8577,FW24,23
2025-02-09,adidas,global,36.62,29.3877,-9.2891,-4.8831,5.4116,FW24,23
2025-02-09,adidas,korea,33.67,26.9792,3.2189,36.3158,-17.171,FW24,23
2025-02-09,puma,global,12.0,9.63,8.3032,0.0,8.3032,FW24,23
2025-02-09,puma,korea,7.44,5.9615,-12.1606,26.9625,-26.1905,FW24,23
2025-02-09,new_balance,global,16.86,13.5302,-10.032,-10.032,0.0,FW24,23
2025-02-09,new_balance,korea,17.16,13.75,-10.7644,-0.5217,-3.9194,FW24,23
2025-02-16,nike,global,57.26,45.9403,-3.1625,-1.5982,-14.0756,FW24,24
2025-02-16,nike,korea,57.64,47.9494,-13.3624,27.9751,-22.1397,FW24,24
2025-02-16,adidas,global,38.5,30.889,5.1338,5.1338,2.5027,FW24,24
2025-02-16,adidas,korea,35.25,29.3237,4.6926,17.6962,-5.1399,FW24,24
2025-02-16,puma,global,11.08,8.8896,-7.6667,0.0,0.0,FW24,24
2025-02-16,puma,korea,7.4,6.1559,-0.5376,16.1695,-26.3682,FW24,24
2025-02-16,new_balance,global,17.8,14.2811,5.5753,0.0,0.0,FW24,24
2025-02-16,new_balance,korea,19.92,16.571,16.0839,27.6105,19.5678,FW24,24
2025-02-23,nike,global,61.01,47.1739,6.5491,1.5648,-7.1385,FW24,25
2025-02-23,nike,korea,52.4,46.9114,-9.0909,-3.7826,-23.2234,FW24,25
2025-02-23,adidas,global,38.5,29.7688,0.0,-2.3834,-6.8022,FW24,25
2025-02-23,adidas,korea,34.17,30.5909,-3.0638,-2.8986,-10.8996,FW24,25
2025-02-23,puma,global,11.08,8.5672,0.0,-7.6667,0.0,FW24,25
2025-02-23,puma,korea,7.91,7.0815,6.8919,-27.7626,-16.8244,FW24,25
2025-02-23,new_balance,global,18.74,14.4901,5.2809,0.0,5.2809,FW24,25
2025-02-23,new_balance,korea,17.22,15.4163,-13.5542,6.6254,3.3613,FW24,25
2025-03-02,nike,global,61.95,44.6712,1.5407,1.5407,-8.3309,FW24,26
2025-03-02,nike,korea,51.32,47.317,-2.0611,-3.0967,-20.0623,FW24,26
2025-03-02,adidas,global,44.13,31.8215,14.6234,9.3138,-2.0856,FW24,26
2025-03-02,adidas,korea,31.53,29.0706,-7.7261,-3.3415,-16.521,FW24,26
2025-03-02,puma,global,12.92,9.3164,16.6065,16.6065,7.6667,FW24,26
2025-03-02,puma,korea,7.36,6.7859,-6.9532,-13.1051,-12.381,FW24,26
2025-03-02,new_balance,global,19.68,14.1909,5.016,5.016,-4.5124,FW24,26
2025-03-02,new_balance,korea,18.25,16.8265,5.9814,-5.0962,17.9703,FW24,26
2025-03-09,nike,global,62.89,43.3007,1.5174,6.3589,0.0,SS25,1
2025-03-09,nike,korea,50.25,43.9479,-2.085,-24.4702,-21.729,SS25,1
2025-03-09,adidas,global,46.95,32.3258,6.3902,28.2086,8.7057,SS25,1
2025-03-09,adidas,korea,35.71,31.2314,13.2572,6.0588,0.8472,SS25,1
2025-03-09,puma,global,13.85,9.5359,7.1981,15.4167,25.0,SS25,1
2025-03-09,puma,korea,7.3,6.3845,-0.8152,-1.8817,-13.0952,SS25,1
2025-03-09,new_balance,global,21.55,14.8375,9.502,27.8173,14.9947,SS25,1
2025-03-09,new_balance,korea,21.08,18.4362,15.5068,22.8438,31.0131,SS25,1
2025-03-16,nike,global,67.58,44.7935,7.4575,18.0231,1.4106,SS25,2
2025-03-16,nike,korea,54.47,45.9507,8.398,-5.4997,-18.8106,SS25,2
2025-03-16,adidas,global,46.95,31.1195,0.0,21.9481,6.3902,SS25,2
2025-03-16,adidas,korea,35.72,30.1333,0.028,1.3333,-8.1512,SS25,2
2025-03-16,puma,global,13.85,9.1801,0.0,25.0,15.4167,SS25,2
2025-03-16,puma,korea,7.36,6.2089,0.8219,-0.5405,-39.8201,SS25,2
2025-03-16,new_balance,global,22.49,14.9069,4.3619,26.3483,14.2785,SS25,2
2025-03-16,new_balance,korea,20.99,17.7071,-0.4269,5.3715,30.4537,SS25,2
2025-03-23,nike,global,69.46,44.923,2.7819,13.8502,-1.3352,SS25,3
2025-03-23,nike,korea,59.24,43.1873,8.7571,13.0534,-13.2015,SS25,3
2025-03-23,adidas,global,48.82,31.5742,3.983,26.8052,-1.8891,SS25,3
2025-03-23,adidas,korea,40.53,29.5473,13.4658,18.6128,-0.2707,SS25,3
2025-03-23,puma,global,13.85,8.9574,0.0,25.0,7.1981,SS25,3
2025-03-23,puma,korea,9.41,6.8601,27.8533,18.9633,-15.3777,SS25,3
2025-03-23,new_balance,global,22.49,14.5453,0.0,20.0107,4.3619,SS25,3
2025-03-23,new_balance,korea,27.99,20.4053,33.3492,62.5436,68.0072,SS25,3
2025-03-30,nike,global,66.64,44.4474,-4.0599,7.5706,-4.0599,SS25,4
2025-03-30,nike,korea,60.29,44.9054,1.7725,17.4786,-7.7429,SS25,4
2025-03-30,adidas,global,46.95,31.3146,-3.8304,6.3902,0.0,SS25,4
2025-03-30,adidas,korea,42.63,31.7518,5.1813,35.2046,6.4154,SS25,4
2025-03-30,puma,global,13.85,9.2376,0.0,7.1981,7.1981,SS25,4
2025-03-30,puma,korea,10.44,7.776,10.9458,41.8478,4.1916,SS25,4
2025-03-30,new_balance,global,22.49,15.0003,0.0,14.2785,9.1218,SS25,4
2025-03-30,new_balance,korea,20.9,15.5668,-25.3305,14.5205,30.137,SS25,4
2025-04-06,nike,global,64.76,44.0185,-2.8211,2.9734,-6.7665,SS25,5
2025-04-06,nike,korea,60.82,43.8248,0.8791,21.0348,-14.5066,SS25,5
2025-04-06,adidas,global,47.89,32.5517,2.0021,2.0021,2.0021,SS25,5
2025-04-06,adidas,korea,39.48,28.4479,-7.3892,10.5573,1.5171,SS25,5
2025-04-06,puma,global,12.92,8.7819,-6.7148,-6.7148,7.6667,SS25,5
2025-04-06,puma,korea,11.88,8.5603,13.7931,62.7397,41.4286,SS25,5
2025-04-06,new_balance,global,21.55,14.6479,-4.1796,0.0,9.502,SS25,5
2025-04-06,new_balance,korea,26.6,19.167,27.2727,26.186,49.1868,SS25,5
2025-04-13,nike,global,65.7,44.9446,1.4515,-2.7819,-1.4106,SS25,6
2025-04-13,nike,korea,63.45,47.1047,4.3242,16.4861,-10.0765,SS25,6
2025-04-13,adidas,global,45.07,30.8319,-5.8885,-4.0043,0.0,SS25,6
2025-04-13,adidas,korea,41.04,30.4677,3.9514,14.8936,7.1261,SS25,6
2025-04-13,puma,global,12.92,8.8384,0.0,-6.7148,0.0,SS25,6
2025-04-13,puma,korea,9.92,7.3645,-16.4983,34.7826,3.9832,SS25,6
2025-04-13,new_balance,global,22.49,15.3851,4.3619,0.0,14.2785,SS25,6
2025-04-13,new_balance,korea,20.29,15.0631,-23.7218,-3.3349,10.0922,SS25,6
2025-04-20,nike,global,62.89,44.155,-4.277,-9.4587,-5.6273,SS25,7
2025-04-20,nike,korea,72.38,47.6655,14.0741,22.181,9.7665,SS25,7
2025-04-20,adidas,global,45.07,31.6436,0.0,-7.6813,-2.043,SS25,7
2025-04-20,adidas,korea,41.07,27.0464,0.0731,1.3323,7.1484,SS25,7
2025-04-20,puma,global,12.92,9.0711,0.0,-6.7148,7.6667,SS25,7
2025-04-20,puma,korea,10.44,6.8752,5.2419,10.9458,16.388,SS25,7
2025-04-20,new_balance,global,21.55,15.1302,-4.1796,-4.1796,9.502,SS25,7
2025-04-20,new_balance,korea,27.96,18.4129,37.8019,-0.1072,74.2056,SS25,7
2025-04-27,nike,global,63.83,44.5212,1.4947,-4.2167,-5.549,SS25,8
2025-04-27,nike,korea,66.08,46.3622,-8.7041,9.6036,-24.333,SS25,8
2025-04-27,adidas,global,46.01,32.0918,2.0856,-2.0021,2.0856,SS25,8
2025-04-27,adidas,korea,41.6,29.1868,1.2905,-2.4161,-1.8173,SS25,8
2025-04-27,puma,global,12.92,9.0116,0.0,-6.7148,7.6667,SS25,8
2025-04-27,puma,korea,11.88,8.3351,13.7931,13.7931,41.4286,SS25,8
2025-04-27,new_balance,global,20.61,14.3754,-4.3619,-8.3593,4.7256,SS25,8
2025-04-27,new_balance,korea,22.97,16.1159,-17.8469,9.9043,24.4986,SS25,8
2025-05-04,nike,global,61.95,44.3736,-2.9453,-4.3391,-4.3391,SS25,9
2025-05-04,nike,korea,64.49,44.7474,-2.4062,6.0342,-5.5092,SS25,9
2025-05-04,adidas,global,43.19,30.9362,-6.1291,-9.8142,-4.1713,SS25,9
2025-05-04,adidas,korea,44.73,31.0366,7.524,13.2979,16.6971,SS25,9
2025-05-04,puma,global,12.92,9.2544,0.0,0.0,7.6667,SS25,9
2025-05-04,puma,korea,9.92,6.8832,-16.4983,-16.4983,18.0952,SS25,9
2025-05-04,new_balance,global,21.55,15.4359,4.5609,0.0,14.9947,SS25,9
2025-05-04,new_balance,korea,24.98,17.3328,8.7505,-6.0902,49.94,SS25,9
2025-05-11,nike,global,60.07,43.3124,-3.0347,-8.5693,-5.8906,SS25,10
2025-05-11,nike,korea,62.43,44.9072,-3.1943,-1.6076,-4.4829,SS25,10
2025-05-11,adidas,global,45.07,32.4969,4.3529,0.0,0.0,SS25,10
2025-05-11,adidas,korea,41.59,29.9166,-7.0199,1.3402,13.696,SS25,10
2025-05-11,puma,global,12.0,8.6524,-7.1207,-7.1207,0.0,SS25,10
2025-05-11,puma,korea,9.5,6.8335,-4.2339,-4.2339,13.0952,SS25,10
